name,dependency
appreci8R,SNPlocs.Hsapiens.dbSNP144.GRCh37
appreci8R,XtraSNPlocs.Hsapiens.dbSNP144.GRCh37
appreci8R,rsnps
appreci8R,Biostrings
appreci8R,MafDb.1Kgenomes.phase3.hs37d5
appreci8R,MafDb.ExAC.r1.0.hs37d5
appreci8R,MafDb.gnomADex.r2.1.hs37d5
appreci8R,COSMIC.67
appreci8R,rentrez
appreci8R,PolyPhen.Hsapiens.dbSNP131
appreci8R,SIFT.Hsapiens.dbSNP137
appreci8R,seqinr
appreci8R,openxlsx
appreci8R,Rsamtools
appreci8R,stringr
appreci8R,utils
appreci8R,stats
appreci8R,GenomicRanges
appreci8R,S4Vectors
appreci8R,GenomicFeatures
appreci8R,IRanges
appreci8R,GenomicScores
appreci8R,SummarizedExperiment
autonomics,R
autonomics,abind
autonomics,assertive
autonomics,BiocFileCache
autonomics,BiocGenerics
autonomics,bit64
autonomics,colorspace
autonomics,data.table
autonomics,dplyr
autonomics,edgeR
autonomics,ggplot2
autonomics,ggrepel
autonomics,graphics
autonomics,grDevices
autonomics,grid
autonomics,gridExtra
autonomics,limma
autonomics,magrittr
autonomics,matrixStats
autonomics,methods
autonomics,MultiAssayExperiment
autonomics,parallel
autonomics,pcaMethods
autonomics,rappdirs
autonomics,rlang
autonomics,R.utils
autonomics,readxl
autonomics,S4Vectors
autonomics,scales
autonomics,stats
autonomics,stringi
autonomics,SummarizedExperiment
autonomics,tidyr
autonomics,tools
autonomics,utils
banocc,R
banocc,rstan
banocc,coda
banocc,mvtnorm
banocc,stringr
bcSeq,R
bcSeq,Rcpp
bcSeq,Matrix
bcSeq,Biostrings
bigmelon,R
bigmelon,wateRmelon
bigmelon,gdsfmt
bigmelon,methods
bigmelon,minfi
bigmelon,Biobase
bigmelon,methylumi
bigmelon,stats
bigmelon,utils
bigmelon,GEOquery
bigmelon,graphics
bigmelon,BiocGenerics
bigmelon,illuminaio
biocGraph,Rgraphviz
biocGraph,graph
biocGraph,geneplotter
biocGraph,BiocGenerics
biocGraph,methods
biodbKegg,R
biodbKegg,R6
biodbKegg,biodb
biodbKegg,chk
biodbKegg,lifecycle
biomvRCNS,IRanges
biomvRCNS,GenomicRanges
biomvRCNS,Gviz
biomvRCNS,methods
biomvRCNS,mvtnorm
bnbc,R
bnbc,methods
bnbc,BiocGenerics
bnbc,SummarizedExperiment
bnbc,GenomicRanges
bnbc,Rcpp
bnbc,IRanges
bnbc,rhdf5
bnbc,data.table
bnbc,GenomeInfoDb
bnbc,S4Vectors
bnbc,matrixStats
bnbc,preprocessCore
bnbc,sva
bnbc,parallel
bnbc,EBImage
bnbc,utils
bugsigdbr,R
bugsigdbr,BiocFileCache
bugsigdbr,methods
bugsigdbr,vroom
bugsigdbr,utils
cancerclass,R
cancerclass,Biobase
cancerclass,binom
cancerclass,methods
cancerclass,stats
ccfindR,R
ccfindR,stats
ccfindR,S4Vectors
ccfindR,utils
ccfindR,methods
ccfindR,Matrix
ccfindR,SummarizedExperiment
ccfindR,SingleCellExperiment
ccfindR,Rtsne
ccfindR,graphics
ccfindR,grDevices
ccfindR,gtools
ccfindR,RColorBrewer
ccfindR,ape
ccfindR,Rmpi
ccfindR,irlba
ccfindR,Rcpp
ccfindR,Rdpack
cellbaseR,R
cellbaseR,methods
cellbaseR,jsonlite
cellbaseR,httr
cellbaseR,data.table
cellbaseR,pbapply
cellbaseR,tidyr
cellbaseR,R.utils
cellbaseR,Rsamtools
cellbaseR,BiocParallel
cellbaseR,foreach
cellbaseR,utils
cellbaseR,parallel
cellbaseR,doParallel
chimeraviz,Biostrings
chimeraviz,GenomicRanges
chimeraviz,IRanges
chimeraviz,Gviz
chimeraviz,S4Vectors
chimeraviz,ensembldb
chimeraviz,AnnotationFilter
chimeraviz,data.table
chimeraviz,methods
chimeraviz,grid
chimeraviz,Rsamtools
chimeraviz,GenomeInfoDb
chimeraviz,GenomicAlignments
chimeraviz,RColorBrewer
chimeraviz,graphics
chimeraviz,AnnotationDbi
chimeraviz,RCircos
chimeraviz,org.Hs.eg.db
chimeraviz,org.Mm.eg.db
chimeraviz,rmarkdown
chimeraviz,graph
chimeraviz,Rgraphviz
chimeraviz,DT
chimeraviz,plyr
chimeraviz,dplyr
chimeraviz,BiocStyle
chimeraviz,checkmate
chimeraviz,gtools
chimeraviz,magick
chromPlot,stats
chromPlot,utils
chromPlot,graphics
chromPlot,grDevices
chromPlot,datasets
chromPlot,base
chromPlot,biomaRt
chromPlot,GenomicRanges
chromPlot,R
cleanUpdTSeq,R
cleanUpdTSeq,BSgenome.Drerio.UCSC.danRer7
cleanUpdTSeq,methods
cleanUpdTSeq,BSgenome
cleanUpdTSeq,GenomicRanges
cleanUpdTSeq,seqinr
cleanUpdTSeq,e1071
cleanUpdTSeq,Biostrings
cleanUpdTSeq,GenomeInfoDb
cleanUpdTSeq,IRanges
cleanUpdTSeq,utils
cleanUpdTSeq,stringr
cleanUpdTSeq,stats
cleanUpdTSeq,S4Vectors
clustComp,R
clustComp,sm
clustComp,stats
clustComp,graphics
clustComp,grDevices
cn.mops,R
cn.mops,methods
cn.mops,utils
cn.mops,stats
cn.mops,graphics
cn.mops,parallel
cn.mops,GenomicRanges
cn.mops,BiocGenerics
cn.mops,Biobase
cn.mops,IRanges
cn.mops,Rsamtools
cn.mops,GenomeInfoDb
cn.mops,S4Vectors
cn.mops,exomeCopy
cogeqc,R
cogeqc,utils
cogeqc,graphics
cogeqc,stats
cogeqc,methods
cogeqc,reshape2
cogeqc,ggplot2
cogeqc,scales
cogeqc,ggtree
cogeqc,patchwork
cogeqc,igraph
cogeqc,rlang
cogeqc,ggbeeswarm
cogeqc,jsonlite
cogeqc,Biostrings
condiments,R
condiments,slingshot
condiments,mgcv
condiments,RANN
condiments,stats
condiments,SingleCellExperiment
condiments,SummarizedExperiment
condiments,utils
condiments,magrittr
condiments,dplyr
condiments,Ecume
condiments,methods
condiments,pbapply
condiments,matrixStats
condiments,BiocParallel
condiments,TrajectoryUtils
condiments,igraph
condiments,distinct
convert,R
convert,Biobase
convert,limma
convert,marray
convert,utils
convert,methods
covEB,R
covEB,mvtnorm
covEB,igraph
covEB,gsl
covEB,Biobase
covEB,stats
covEB,LaplacesDemon
covEB,Matrix
crisprScore,R
crisprScore,crisprScoreData
crisprScore,basilisk
crisprScore,basilisk.utils
crisprScore,BiocGenerics
crisprScore,Biostrings
crisprScore,IRanges
crisprScore,methods
crisprScore,randomForest
crisprScore,reticulate
crisprScore,stringr
crisprScore,utils
crisprScore,XVector
ctsGE,R
ctsGE,ccaPP
ctsGE,ggplot2
ctsGE,limma
ctsGE,reshape2
ctsGE,shiny
ctsGE,stats
ctsGE,stringr
ctsGE,utils
cycle,R
cycle,Mfuzz
cycle,Biobase
cycle,stats
dada2,R
dada2,Rcpp
dada2,methods
dada2,Biostrings
dada2,ggplot2
dada2,reshape2
dada2,ShortRead
dada2,RcppParallel
dada2,parallel
dada2,IRanges
dada2,XVector
dada2,BiocGenerics
dearseq,R
dearseq,CompQuadForm
dearseq,dplyr
dearseq,ggplot2
dearseq,KernSmooth
dearseq,magrittr
dearseq,matrixStats
dearseq,methods
dearseq,patchwork
dearseq,parallel
dearseq,pbapply
dearseq,reshape2
dearseq,rlang
dearseq,scattermore
dearseq,stats
dearseq,statmod
dearseq,survey
dearseq,tibble
dearseq,viridisLite
deepSNV,R
deepSNV,methods
deepSNV,graphics
deepSNV,parallel
deepSNV,IRanges
deepSNV,GenomicRanges
deepSNV,SummarizedExperiment
deepSNV,Biostrings
deepSNV,VGAM
deepSNV,VariantAnnotation
deepSNV,Rhtslib
derfinderPlot,R
derfinderPlot,derfinder
derfinderPlot,GenomeInfoDb
derfinderPlot,GenomicFeatures
derfinderPlot,GenomicRanges
derfinderPlot,ggbio
derfinderPlot,ggplot2
derfinderPlot,graphics
derfinderPlot,grDevices
derfinderPlot,IRanges
derfinderPlot,limma
derfinderPlot,methods
derfinderPlot,plyr
derfinderPlot,RColorBrewer
derfinderPlot,reshape2
derfinderPlot,S4Vectors
derfinderPlot,scales
derfinderPlot,utils
diffuStats,R
diffuStats,grDevices
diffuStats,stats
diffuStats,methods
diffuStats,Matrix
diffuStats,MASS
diffuStats,checkmate
diffuStats,expm
diffuStats,igraph
diffuStats,Rcpp
diffuStats,RcppArmadillo
diffuStats,RcppParallel
diffuStats,plyr
diffuStats,precrec
doppelgangR,R
doppelgangR,Biobase
doppelgangR,BiocParallel
doppelgangR,sva
doppelgangR,impute
doppelgangR,digest
doppelgangR,mnormt
doppelgangR,methods
doppelgangR,grDevices
doppelgangR,graphics
doppelgangR,stats
doppelgangR,SummarizedExperiment
doppelgangR,utils
drugTargetInteractions,methods
drugTargetInteractions,R
drugTargetInteractions,utils
drugTargetInteractions,RSQLite
drugTargetInteractions,UniProt.ws
drugTargetInteractions,biomaRt
drugTargetInteractions,ensembldb
drugTargetInteractions,BiocFileCache
drugTargetInteractions,dplyr
drugTargetInteractions,rappdirs
drugTargetInteractions,AnnotationFilter
drugTargetInteractions,S4Vectors
edge,R
edge,Biobase
edge,methods
edge,splines
edge,sva
edge,snm
edge,qvalue
edge,MASS
ensemblVEP,methods
ensemblVEP,BiocGenerics
ensemblVEP,GenomicRanges
ensemblVEP,VariantAnnotation
ensemblVEP,S4Vectors
ensemblVEP,Biostrings
ensemblVEP,SummarizedExperiment
ensemblVEP,GenomeInfoDb
ensemblVEP,stats
epivizr,R
epivizr,methods
epivizr,epivizrServer
epivizr,epivizrData
epivizr,GenomicRanges
epivizr,S4Vectors
epivizr,IRanges
epivizr,bumphunter
epivizr,GenomeInfoDb
epivizrServer,R
epivizrServer,methods
epivizrServer,httpuv
epivizrServer,R6
epivizrServer,rjson
epivizrServer,mime
fabia,R
fabia,Biobase
fabia,methods
fabia,graphics
fabia,grDevices
fabia,stats
fabia,utils
farms,R
farms,affy
farms,MASS
farms,methods
farms,Biobase
farms,graphics
fdrame,tcltk
fdrame,graphics
fdrame,grDevices
fdrame,stats
fdrame,utils
flowAI,R
flowAI,ggplot2
flowAI,flowCore
flowAI,plyr
flowAI,changepoint
flowAI,knitr
flowAI,reshape2
flowAI,RColorBrewer
flowAI,scales
flowAI,methods
flowAI,graphics
flowAI,stats
flowAI,utils
flowAI,rmarkdown
flowCyBar,R
flowCyBar,gplots
flowCyBar,vegan
flowCyBar,methods
flowMerge,graph
flowMerge,feature
flowMerge,flowClust
flowMerge,Rgraphviz
flowMerge,foreach
flowMerge,snow
flowMerge,rrcov
flowMerge,flowCore
flowMerge,graphics
flowMerge,methods
flowMerge,stats
flowMerge,utils
flowVS,R
flowVS,methods
flowVS,flowCore
flowVS,flowViz
flowVS,flowStats
frenchFISH,utils
frenchFISH,MCMCpack
frenchFISH,NHPoisson
gcapc,R
gcapc,BiocGenerics
gcapc,GenomeInfoDb
gcapc,S4Vectors
gcapc,IRanges
gcapc,Biostrings
gcapc,BSgenome
gcapc,GenomicRanges
gcapc,Rsamtools
gcapc,GenomicAlignments
gcapc,matrixStats
gcapc,MASS
gcapc,splines
gcapc,grDevices
gcapc,graphics
gcapc,stats
gcapc,methods
gemini,R
gemini,dplyr
gemini,grDevices
gemini,ggplot2
gemini,magrittr
gemini,mixtools
gemini,scales
gemini,pbmcapply
gemini,parallel
gemini,stats
gemini,utils
geneRecommender,R
geneRecommender,Biobase
geneRecommender,methods
geneRecommender,stats
genomicInstability,R
genomicInstability,checkmate
genomicInstability,mixtools
genomicInstability,SummarizedExperiment
ggspavis,ggplot2
ggspavis,SpatialExperiment
ggspavis,SingleCellExperiment
ggspavis,SummarizedExperiment
ggspavis,ggside
ggspavis,grid
ggspavis,methods
ggspavis,stats
gmoviz,circlize
gmoviz,GenomicRanges
gmoviz,graphics
gmoviz,R
gmoviz,grid
gmoviz,gridBase
gmoviz,Rsamtools
gmoviz,ComplexHeatmap
gmoviz,BiocGenerics
gmoviz,Biostrings
gmoviz,GenomeInfoDb
gmoviz,methods
gmoviz,GenomicAlignments
gmoviz,GenomicFeatures
gmoviz,IRanges
gmoviz,rtracklayer
gmoviz,pracma
gmoviz,colorspace
gmoviz,S4Vectors
granulator,R
granulator,cowplot
granulator,e1071
granulator,epiR
granulator,dplyr
granulator,dtangle
granulator,ggplot2
granulator,ggplotify
granulator,grDevices
granulator,limSolve
granulator,magrittr
granulator,MASS
granulator,nnls
granulator,parallel
granulator,pheatmap
granulator,purrr
granulator,rlang
granulator,stats
granulator,tibble
granulator,tidyr
granulator,utils
gtrellis,R
gtrellis,grid
gtrellis,IRanges
gtrellis,GenomicRanges
gtrellis,circlize
gtrellis,GetoptLong
gtrellis,grDevices
gtrellis,utils
hermes,ggfortify
hermes,R
hermes,SummarizedExperiment
hermes,assertthat
hermes,biomaRt
hermes,Biobase
hermes,BiocGenerics
hermes,checkmate
hermes,circlize
hermes,ComplexHeatmap
hermes,DESeq2
hermes,dplyr
hermes,edgeR
hermes,EnvStats
hermes,forcats
hermes,GenomicRanges
hermes,ggplot2
hermes,ggrepel
hermes,IRanges
hermes,lifecycle
hermes,limma
hermes,magrittr
hermes,matrixStats
hermes,methods
hermes,MultiAssayExperiment
hermes,purrr
hermes,R6
hermes,Rdpack
hermes,rlang
hermes,stats
hermes,S4Vectors
hermes,tidyr
hermes,utils
hpar,R
hpar,utils
hpar,ExperimentHub
iCNV,R
iCNV,CODEX
iCNV,fields
iCNV,ggplot2
iCNV,truncnorm
iCNV,tidyr
iCNV,data.table
iCNV,dplyr
iCNV,grDevices
iCNV,graphics
iCNV,stats
iCNV,utils
iCNV,rlang
iPAC,R
iPAC,gdata
iPAC,scatterplot3d
iPAC,Biostrings
iPAC,multtest
ibh,simpIntLists
imageHTS,R
imageHTS,EBImage
imageHTS,cellHTS2
imageHTS,tools
imageHTS,Biobase
imageHTS,hwriter
imageHTS,methods
imageHTS,vsn
imageHTS,stats
imageHTS,utils
imageHTS,e1071
interacCircos,R
interacCircos,RColorBrewer
interacCircos,htmlwidgets
interacCircos,plyr
interacCircos,methods
iterativeBMAsurv,BMA
iterativeBMAsurv,leaps
iterativeBMAsurv,survival
iterativeBMAsurv,splines
iterativeBMAsurv,graphics
iterativeBMAsurv,grDevices
iterativeBMAsurv,stats
iterativeBMAsurv,utils
ldblock,R
ldblock,methods
ldblock,rlang
ldblock,BiocGenerics
ldblock,httr
ldblock,Matrix
lionessR,R
lionessR,stats
lionessR,SummarizedExperiment
lionessR,S4Vectors
lpsymphony,R
maSigPro,R
maSigPro,Biobase
maSigPro,graphics
maSigPro,grDevices
maSigPro,venn
maSigPro,mclust
maSigPro,stats
maSigPro,MASS
makecdfenv,R
makecdfenv,affyio
makecdfenv,Biobase
makecdfenv,affy
makecdfenv,methods
makecdfenv,stats
makecdfenv,utils
makecdfenv,zlibbioc
mastR,R
mastR,AnnotationDbi
mastR,Biobase
mastR,dplyr
mastR,edgeR
mastR,ggplot2
mastR,ggpubr
mastR,graphics
mastR,grDevices
mastR,GSEABase
mastR,limma
mastR,Matrix
mastR,methods
mastR,msigdb
mastR,org.Hs.eg.db
mastR,patchwork
mastR,SeuratObject
mastR,SingleCellExperiment
mastR,stats
mastR,SummarizedExperiment
mastR,tidyr
mastR,utils
mdqc,R
mdqc,cluster
mdqc,MASS
metaSeq,R
metaSeq,NOISeq
metaSeq,snow
metaSeq,Rcpp
metahdep,R
metahdep,methods
methimpute,R
methimpute,GenomicRanges
methimpute,ggplot2
methimpute,Rcpp
methimpute,methods
methimpute,utils
methimpute,grDevices
methimpute,stats
methimpute,GenomeInfoDb
methimpute,IRanges
methimpute,Biostrings
methimpute,reshape2
methimpute,minpack.lm
methimpute,data.table
methylSig,R
methylSig,bsseq
methylSig,DelayedArray
methylSig,DelayedMatrixStats
methylSig,DSS
methylSig,IRanges
methylSig,GenomeInfoDb
methylSig,GenomicRanges
methylSig,methods
methylSig,parallel
methylSig,stats
methylSig,S4Vectors
miRLAB,methods
miRLAB,stats
miRLAB,utils
miRLAB,RCurl
miRLAB,httr
miRLAB,stringr
miRLAB,Hmisc
miRLAB,energy
miRLAB,entropy
miRLAB,gplots
miRLAB,glmnet
miRLAB,impute
miRLAB,limma
miRLAB,pcalg
miRLAB,TCGAbiolinks
miRLAB,dplyr
miRLAB,SummarizedExperiment
miRLAB,ctc
miRLAB,InvariantCausalPrediction
miRLAB,Category
miRLAB,GOstats
miRLAB,org.Hs.eg.db
mia,R
mia,SummarizedExperiment
mia,SingleCellExperiment
mia,TreeSummarizedExperiment
mia,MultiAssayExperiment
mia,methods
mia,stats
mia,utils
mia,MASS
mia,ape
mia,decontam
mia,vegan
mia,BiocGenerics
mia,S4Vectors
mia,IRanges
mia,Biostrings
mia,DECIPHER
mia,BiocParallel
mia,DelayedArray
mia,DelayedMatrixStats
mia,scuttle
mia,scater
mia,DirichletMultinomial
mia,rlang
mia,dplyr
mia,tibble
mia,tidyr
microbiomeMarker,R
microbiomeMarker,dplyr
microbiomeMarker,phyloseq
microbiomeMarker,magrittr
microbiomeMarker,purrr
microbiomeMarker,MASS
microbiomeMarker,utils
microbiomeMarker,ggplot2
microbiomeMarker,tibble
microbiomeMarker,rlang
microbiomeMarker,stats
microbiomeMarker,coin
microbiomeMarker,ggtree
microbiomeMarker,tidytree
microbiomeMarker,methods
microbiomeMarker,IRanges
microbiomeMarker,tidyr
microbiomeMarker,patchwork
microbiomeMarker,ggsignif
microbiomeMarker,metagenomeSeq
microbiomeMarker,DESeq2
microbiomeMarker,edgeR
microbiomeMarker,BiocGenerics
microbiomeMarker,Biostrings
microbiomeMarker,yaml
microbiomeMarker,biomformat
microbiomeMarker,S4Vectors
microbiomeMarker,Biobase
microbiomeMarker,ComplexHeatmap
microbiomeMarker,ANCOMBC
microbiomeMarker,caret
microbiomeMarker,limma
microbiomeMarker,ALDEx2
microbiomeMarker,multtest
microbiomeMarker,plotROC
microbiomeMarker,vegan
microbiomeMarker,pROC
microbiomeMarker,BiocParallel
mirTarRnaSeq,R
mirTarRnaSeq,ggplot2
mirTarRnaSeq,purrr
mirTarRnaSeq,MASS
mirTarRnaSeq,pscl
mirTarRnaSeq,assertthat
mirTarRnaSeq,caTools
mirTarRnaSeq,dplyr
mirTarRnaSeq,pheatmap
mirTarRnaSeq,reshape2
mirTarRnaSeq,corrplot
mirTarRnaSeq,grDevices
mirTarRnaSeq,graphics
mirTarRnaSeq,stats
mirTarRnaSeq,utils
mirTarRnaSeq,data.table
mirTarRnaSeq,R.utils
mirTarRnaSeq,viridis
moanin,R
moanin,SummarizedExperiment
moanin,topGO
moanin,stats
moanin,S4Vectors
moanin,MASS
moanin,limma
moanin,viridis
moanin,edgeR
moanin,graphics
moanin,methods
moanin,grDevices
moanin,reshape2
moanin,NMI
moanin,zoo
moanin,ClusterR
moanin,splines
moanin,matrixStats
motifcounter,R
motifcounter,Biostrings
motifcounter,methods
msmsEDA,R
msmsEDA,MSnbase
msmsEDA,MASS
msmsEDA,gplots
msmsEDA,RColorBrewer
multiOmicsViz,R
multiOmicsViz,methods
multiOmicsViz,parallel
multiOmicsViz,doParallel
multiOmicsViz,foreach
multiOmicsViz,grDevices
multiOmicsViz,graphics
multiOmicsViz,utils
multiOmicsViz,SummarizedExperiment
multiOmicsViz,stats
musicatk,R
musicatk,NMF
musicatk,SummarizedExperiment
musicatk,VariantAnnotation
musicatk,Biostrings
musicatk,base
musicatk,methods
musicatk,magrittr
musicatk,tibble
musicatk,tidyr
musicatk,gtools
musicatk,gridExtra
musicatk,MCMCprecision
musicatk,MASS
musicatk,matrixTests
musicatk,data.table
musicatk,dplyr
musicatk,rlang
musicatk,BSgenome
musicatk,GenomeInfoDb
musicatk,GenomicFeatures
musicatk,GenomicRanges
musicatk,IRanges
musicatk,S4Vectors
musicatk,uwot
musicatk,ggplot2
musicatk,stringr
musicatk,TxDb.Hsapiens.UCSC.hg19.knownGene
musicatk,TxDb.Hsapiens.UCSC.hg38.knownGene
musicatk,BSgenome.Hsapiens.UCSC.hg19
musicatk,BSgenome.Hsapiens.UCSC.hg38
musicatk,BSgenome.Mmusculus.UCSC.mm9
musicatk,BSgenome.Mmusculus.UCSC.mm10
musicatk,deconstructSigs
musicatk,decompTumor2Sig
musicatk,topicmodels
musicatk,ggrepel
musicatk,plotly
musicatk,utils
musicatk,factoextra
musicatk,cluster
musicatk,ComplexHeatmap
musicatk,philentropy
musicatk,maftools
musicatk,shiny
musicatk,stringi
musicatk,tidyverse
musicatk,ggpubr
ncdfFlow,R
ncdfFlow,flowCore
ncdfFlow,methods
ncdfFlow,BH
ncdfFlow,Biobase
ncdfFlow,BiocGenerics
ncdfFlow,zlibbioc
netbiov,R
netbiov,igraph
nnSVG,R
nnSVG,SpatialExperiment
nnSVG,SingleCellExperiment
nnSVG,SummarizedExperiment
nnSVG,BRISC
nnSVG,BiocParallel
nnSVG,Matrix
nnSVG,matrixStats
nnSVG,stats
nnSVG,methods
nullranges,stats
nullranges,IRanges
nullranges,GenomicRanges
nullranges,GenomeInfoDb
nullranges,methods
nullranges,rlang
nullranges,S4Vectors
nullranges,scales
nullranges,InteractionSet
nullranges,ggplot2
nullranges,grDevices
nullranges,plyranges
nullranges,ks
nullranges,data.table
nullranges,progress
nullranges,ggridges
omicade4,R
omicade4,ade4
omicade4,made4
omicade4,Biobase
oneSENSE,R
oneSENSE,webshot
oneSENSE,shiny
oneSENSE,shinyFiles
oneSENSE,scatterplot3d
oneSENSE,Rtsne
oneSENSE,plotly
oneSENSE,gplots
oneSENSE,grDevices
oneSENSE,graphics
oneSENSE,stats
oneSENSE,utils
oneSENSE,methods
oneSENSE,flowCore
optimalFlow,dplyr
optimalFlow,optimalFlowData
optimalFlow,rlang
optimalFlow,transport
optimalFlow,parallel
optimalFlow,Rfast
optimalFlow,robustbase
optimalFlow,dbscan
optimalFlow,randomForest
optimalFlow,foreach
optimalFlow,graphics
optimalFlow,doParallel
optimalFlow,stats
optimalFlow,flowMeans
optimalFlow,rgl
optimalFlow,ellipse
panp,R
panp,affy
panp,Biobase
panp,methods
panp,stats
panp,utils
parody,R
parody,tools
parody,utils
pdInfoBuilder,R
pdInfoBuilder,methods
pdInfoBuilder,Biobase
pdInfoBuilder,RSQLite
pdInfoBuilder,affxparser
pdInfoBuilder,oligo
pdInfoBuilder,Biostrings
pdInfoBuilder,BiocGenerics
pdInfoBuilder,DBI
pdInfoBuilder,IRanges
pdInfoBuilder,oligoClasses
pdInfoBuilder,S4Vectors
phemd,R
phemd,monocle
phemd,Seurat
phemd,SingleCellExperiment
phemd,RColorBrewer
phemd,igraph
phemd,transport
phemd,pracma
phemd,cluster
phemd,Rtsne
phemd,destiny
phemd,RANN
phemd,ggplot2
phemd,maptree
phemd,pheatmap
phemd,scatterplot3d
phemd,VGAM
phemd,methods
phemd,grDevices
phemd,graphics
phemd,stats
phemd,utils
phemd,cowplot
phemd,S4Vectors
phemd,BiocGenerics
phemd,SummarizedExperiment
phemd,Biobase
phemd,phateR
phemd,reticulate
piano,R
piano,BiocGenerics
piano,Biobase
piano,gplots
piano,igraph
piano,relations
piano,marray
piano,fgsea
piano,shiny
piano,DT
piano,htmlwidgets
piano,shinyjs
piano,shinydashboard
piano,visNetwork
piano,scales
piano,grDevices
piano,graphics
piano,stats
piano,utils
piano,methods
plethy,R
plethy,methods
plethy,DBI
plethy,RSQLite
plethy,BiocGenerics
plethy,S4Vectors
plethy,Streamer
plethy,IRanges
plethy,reshape2
plethy,plyr
plethy,RColorBrewer
plethy,ggplot2
plethy,Biobase
polyester,R
polyester,Biostrings
polyester,IRanges
polyester,S4Vectors
polyester,logspline
polyester,limma
polyester,zlibbioc
preprocessCore,stats
proBatch,R
proBatch,Biobase
proBatch,corrplot
proBatch,dplyr
proBatch,data.table
proBatch,ggfortify
proBatch,ggplot2
proBatch,grDevices
proBatch,lazyeval
proBatch,lubridate
proBatch,magrittr
proBatch,pheatmap
proBatch,preprocessCore
proBatch,purrr
proBatch,pvca
proBatch,RColorBrewer
proBatch,reshape2
proBatch,rlang
proBatch,scales
proBatch,stats
proBatch,sva
proBatch,tidyr
proBatch,tibble
proBatch,tools
proBatch,utils
proBatch,viridis
proBatch,wesanderson
proBatch,WGCNA
proteinProfiles,R
proteinProfiles,graphics
proteinProfiles,stats
pvac,R
pvac,affy
pvac,stats
pvac,Biobase
qrqc,reshape
qrqc,ggplot2
qrqc,Biostrings
qrqc,biovizBase
qrqc,brew
qrqc,xtable
qrqc,testthat
qrqc,graphics
qrqc,methods
qrqc,plyr
qrqc,stats
r3Cseq,GenomicRanges
r3Cseq,Rsamtools
r3Cseq,rtracklayer
r3Cseq,VGAM
r3Cseq,qvalue
r3Cseq,methods
r3Cseq,GenomeInfoDb
r3Cseq,IRanges
r3Cseq,Biostrings
r3Cseq,data.table
r3Cseq,sqldf
r3Cseq,RColorBrewer
rTRM,R
rTRM,igraph
rTRM,methods
rTRM,AnnotationDbi
rTRM,DBI
rTRM,RSQLite
rbsurv,R
rbsurv,Biobase
rbsurv,survival
recoup,R
recoup,GenomicRanges
recoup,GenomicAlignments
recoup,ggplot2
recoup,ComplexHeatmap
recoup,BiocGenerics
recoup,biomaRt
recoup,Biostrings
recoup,circlize
recoup,GenomeInfoDb
recoup,GenomicFeatures
recoup,graphics
recoup,grDevices
recoup,httr
recoup,IRanges
recoup,methods
recoup,parallel
recoup,RSQLite
recoup,Rsamtools
recoup,rtracklayer
recoup,S4Vectors
recoup,stats
recoup,stringr
recoup,utils
retrofit,R
retrofit,Rcpp
ribosomeProfilingQC,R
ribosomeProfilingQC,GenomicRanges
ribosomeProfilingQC,AnnotationDbi
ribosomeProfilingQC,BiocGenerics
ribosomeProfilingQC,Biostrings
ribosomeProfilingQC,BSgenome
ribosomeProfilingQC,EDASeq
ribosomeProfilingQC,GenomicAlignments
ribosomeProfilingQC,GenomicFeatures
ribosomeProfilingQC,GenomeInfoDb
ribosomeProfilingQC,IRanges
ribosomeProfilingQC,methods
ribosomeProfilingQC,motifStack
ribosomeProfilingQC,rtracklayer
ribosomeProfilingQC,Rsamtools
ribosomeProfilingQC,RUVSeq
ribosomeProfilingQC,Rsubread
ribosomeProfilingQC,S4Vectors
ribosomeProfilingQC,XVector
ribosomeProfilingQC,ggplot2
ribosomeProfilingQC,ggfittext
ribosomeProfilingQC,scales
ribosomeProfilingQC,ggrepel
ribosomeProfilingQC,utils
ribosomeProfilingQC,cluster
ribosomeProfilingQC,stats
ribosomeProfilingQC,graphics
ribosomeProfilingQC,grid
roar,R
roar,methods
roar,BiocGenerics
roar,S4Vectors
roar,IRanges
roar,GenomicRanges
roar,SummarizedExperiment
roar,GenomicAlignments
roar,rtracklayer
roar,GenomeInfoDb
rqt,R
rqt,SummarizedExperiment
rqt,stats
rqt,Matrix
rqt,ropls
rqt,methods
rqt,car
rqt,RUnit
rqt,metap
rqt,CompQuadForm
rqt,glmnet
rqt,utils
rqt,pls
sSNAPPY,R
sSNAPPY,ggplot2
sSNAPPY,dplyr
sSNAPPY,magrittr
sSNAPPY,rlang
sSNAPPY,stats
sSNAPPY,BiocParallel
sSNAPPY,graphite
sSNAPPY,Rcpp
sSNAPPY,tibble
sSNAPPY,ggraph
sSNAPPY,igraph
sSNAPPY,reshape2
sSNAPPY,org.Hs.eg.db
sSNAPPY,SummarizedExperiment
sSNAPPY,edgeR
sSNAPPY,methods
sSNAPPY,ggforce
sSNAPPY,pheatmap
sSNAPPY,utils
sSNAPPY,stringr
satuRn,R
satuRn,locfdr
satuRn,SummarizedExperiment
satuRn,BiocParallel
satuRn,limma
satuRn,pbapply
satuRn,ggplot2
satuRn,boot
satuRn,Matrix
satuRn,stats
satuRn,methods
satuRn,graphics
scDDboost,R
scDDboost,ggplot2
scDDboost,Rcpp
scDDboost,RcppEigen
