ID,Platform,Project Name,Project ID,Version Number,Version ID,Dependency Name,Dependency Platform,Dependency Kind,Optional Dependency,Dependency Requirements,Dependency Project ID
,Bioconductor,HiCcompare,,1.20.0,,methods,Bioconductor,imports,,,
,Bioconductor,HiCcompare,,1.20.0,,utils,Bioconductor,imports,,,
,Bioconductor,HiCcompare,,1.20.0,,graphics,Bioconductor,imports,,,
,Bioconductor,HiCcompare,,1.20.0,,pheatmap,Bioconductor,imports,,,
,Bioconductor,HiCcompare,,1.20.0,,gtools,Bioconductor,imports,,,
,Bioconductor,HiCcompare,,1.20.0,,rhdf5,Bioconductor,imports,,,
,Bioconductor,HTqPCR,,1.52.0,,Biobase,Bioconductor,depends,,,
,Bioconductor,HTqPCR,,1.52.0,,RColorBrewer,Bioconductor,depends,,,
,Bioconductor,HTqPCR,,1.52.0,,limma,Bioconductor,depends,,,
,Bioconductor,HTqPCR,,1.52.0,,affy,Bioconductor,imports,,,
,Bioconductor,HTqPCR,,1.52.0,,Biobase,Bioconductor,imports,,,
,Bioconductor,HTqPCR,,1.52.0,,gplots,Bioconductor,imports,,,
,Bioconductor,HTqPCR,,1.52.0,,graphics,Bioconductor,imports,,,
,Bioconductor,HTqPCR,,1.52.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,HTqPCR,,1.52.0,,limma,Bioconductor,imports,,,
,Bioconductor,HTqPCR,,1.52.0,,methods,Bioconductor,imports,,,
,Bioconductor,HTqPCR,,1.52.0,,RColorBrewer,Bioconductor,imports,,,
,Bioconductor,HTqPCR,,1.52.0,,stats,Bioconductor,imports,,,
,Bioconductor,HTqPCR,,1.52.0,,stats4,Bioconductor,imports,,,
,Bioconductor,HTqPCR,,1.52.0,,utils,Bioconductor,imports,,,
,Bioconductor,TOAST,,1.12.0,,R,Bioconductor,depends,,,
,Bioconductor,TOAST,,1.12.0,,EpiDISH,Bioconductor,depends,,,
,Bioconductor,TOAST,,1.12.0,,limma,Bioconductor,depends,,,
,Bioconductor,TOAST,,1.12.0,,nnls,Bioconductor,depends,,,
,Bioconductor,TOAST,,1.12.0,,quadprog,Bioconductor,depends,,,
,Bioconductor,TOAST,,1.12.0,,stats,Bioconductor,imports,,,
,Bioconductor,TOAST,,1.12.0,,methods,Bioconductor,imports,,,
,Bioconductor,TOAST,,1.12.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,TOAST,,1.12.0,,corpcor,Bioconductor,imports,,,
,Bioconductor,TOAST,,1.12.0,,doParallel,Bioconductor,imports,,,
,Bioconductor,TOAST,,1.12.0,,parallel,Bioconductor,imports,,,
,Bioconductor,TOAST,,1.12.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,TOAST,,1.12.0,,tidyr,Bioconductor,imports,,,
,Bioconductor,TOAST,,1.12.0,,GGally,Bioconductor,imports,,,
,Bioconductor,biocthis,,1.8.1,,BiocManager,Bioconductor,imports,,,
,Bioconductor,biocthis,,1.8.1,,fs,Bioconductor,imports,,,
,Bioconductor,biocthis,,1.8.1,,glue,Bioconductor,imports,,,
,Bioconductor,biocthis,,1.8.1,,rlang,Bioconductor,imports,,,
,Bioconductor,biocthis,,1.8.1,,styler,Bioconductor,imports,,,
,Bioconductor,biocthis,,1.8.1,,usethis,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,R,Bioconductor,depends,,,
,Bioconductor,Linnorm,,2.22.2,,Rcpp,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,RcppArmadillo,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,fpc,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,vegan,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,mclust,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,apcluster,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,ggplot2,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,ellipse,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,limma,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,utils,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,statmod,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,MASS,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,igraph,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,grDevices,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,graphics,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,fastcluster,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,ggdendro,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,zoo,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,stats,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,amap,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,Rtsne,Bioconductor,imports,,,
,Bioconductor,Linnorm,,2.22.2,,gmodels,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,R,Bioconductor,depends,,,
,Bioconductor,miloR,,1.6.0,,edgeR,Bioconductor,depends,,,
,Bioconductor,miloR,,1.6.0,,BiocNeighbors,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,SingleCellExperiment,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,Matrix,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,stats,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,stringr,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,methods,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,igraph,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,irlba,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,cowplot,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,BiocSingular,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,limma,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,tibble,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,matrixStats,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,ggraph,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,gtools,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,patchwork,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,tidyr,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,dplyr,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,ggrepel,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,ggbeeswarm,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,RColorBrewer,Bioconductor,imports,,,
,Bioconductor,miloR,,1.6.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,R,Bioconductor,depends,,,
,Bioconductor,ORFik,,1.18.2,,IRanges,Bioconductor,depends,,,
,Bioconductor,ORFik,,1.18.2,,GenomicRanges,Bioconductor,depends,,,
,Bioconductor,ORFik,,1.18.2,,GenomicAlignments,Bioconductor,depends,,,
,Bioconductor,ORFik,,1.18.2,,AnnotationDbi,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,Biostrings,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,biomaRt,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,biomartr,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,BSgenome,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,cowplot,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,data.table,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,DESeq2,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,fst,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,GenomicFeatures,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,ggplot2,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,gridExtra,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,httr,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,jsonlite,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,methods,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,R.utils,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,Rcpp,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,Rsamtools,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,rtracklayer,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,stats,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,tools,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,utils,Bioconductor,imports,,,
,Bioconductor,ORFik,,1.18.2,,xml2,Bioconductor,imports,,,
,Bioconductor,sigFeature,,1.16.0,,R,Bioconductor,depends,,,
,Bioconductor,sigFeature,,1.16.0,,biocViews,Bioconductor,imports,,,
,Bioconductor,sigFeature,,1.16.0,,nlme,Bioconductor,imports,,,
,Bioconductor,sigFeature,,1.16.0,,e1071,Bioconductor,imports,,,
,Bioconductor,sigFeature,,1.16.0,,openxlsx,Bioconductor,imports,,,
,Bioconductor,sigFeature,,1.16.0,,pheatmap,Bioconductor,imports,,,
,Bioconductor,sigFeature,,1.16.0,,RColorBrewer,Bioconductor,imports,,,
,Bioconductor,sigFeature,,1.16.0,,Matrix,Bioconductor,imports,,,
,Bioconductor,sigFeature,,1.16.0,,SparseM,Bioconductor,imports,,,
,Bioconductor,sigFeature,,1.16.0,,graphics,Bioconductor,imports,,,
,Bioconductor,sigFeature,,1.16.0,,stats,Bioconductor,imports,,,
,Bioconductor,sigFeature,,1.16.0,,utils,Bioconductor,imports,,,
,Bioconductor,sigFeature,,1.16.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,sigFeature,,1.16.0,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,sigFeature,,1.16.0,,methods,Bioconductor,imports,,,
,Bioconductor,rawrr,,1.6.1,,R,Bioconductor,depends,,,
,Bioconductor,rawrr,,1.6.1,,grDevices,Bioconductor,imports,,,
,Bioconductor,rawrr,,1.6.1,,graphics,Bioconductor,imports,,,
,Bioconductor,rawrr,,1.6.1,,stats,Bioconductor,imports,,,
,Bioconductor,rawrr,,1.6.1,,utils,Bioconductor,imports,,,
,Bioconductor,SomaticSignatures,,2.34.0,,R,Bioconductor,depends,,,
,Bioconductor,SomaticSignatures,,2.34.0,,VariantAnnotation,Bioconductor,depends,,,
,Bioconductor,SomaticSignatures,,2.34.0,,GenomicRanges,Bioconductor,depends,,,
,Bioconductor,SomaticSignatures,,2.34.0,,NMF,Bioconductor,depends,,,
,Bioconductor,SomaticSignatures,,2.34.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,SomaticSignatures,,2.34.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,SomaticSignatures,,2.34.0,,GenomeInfoDb,Bioconductor,imports,,,
,Bioconductor,SomaticSignatures,,2.34.0,,Biostrings,Bioconductor,imports,,,
,Bioconductor,SomaticSignatures,,2.34.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,SomaticSignatures,,2.34.0,,ggbio,Bioconductor,imports,,,
,Bioconductor,SomaticSignatures,,2.34.0,,reshape2,Bioconductor,imports,,,
,Bioconductor,SomaticSignatures,,2.34.0,,NMF,Bioconductor,imports,,,
,Bioconductor,SomaticSignatures,,2.34.0,,pcaMethods,Bioconductor,imports,,,
,Bioconductor,SomaticSignatures,,2.34.0,,Biobase,Bioconductor,imports,,,
,Bioconductor,SomaticSignatures,,2.34.0,,methods,Bioconductor,imports,,,
,Bioconductor,SomaticSignatures,,2.34.0,,proxy,Bioconductor,imports,,,
,Bioconductor,sangeranalyseR,,1.8.0,,R,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,stringr,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,ape,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,Biostrings,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,DECIPHER,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,parallel,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,reshape2,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,phangorn,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,sangerseqR,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,gridExtra,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,shiny,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,shinydashboard,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,shinyjs,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,data.table,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,plotly,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,DT,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,zeallot,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,excelR,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,shinycssloaders,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,ggdendro,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,shinyWidgets,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,openxlsx,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,tools,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,rmarkdown,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,knitr,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,seqinr,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,BiocStyle,Bioconductor,depends,,,
,Bioconductor,sangeranalyseR,,1.8.0,,logger,Bioconductor,depends,,,
,Bioconductor,scDD,,1.22.0,,R,Bioconductor,depends,,,
,Bioconductor,scDD,,1.22.0,,fields,Bioconductor,imports,,,
,Bioconductor,scDD,,1.22.0,,mclust,Bioconductor,imports,,,
,Bioconductor,scDD,,1.22.0,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,scDD,,1.22.0,,outliers,Bioconductor,imports,,,
,Bioconductor,scDD,,1.22.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,scDD,,1.22.0,,EBSeq,Bioconductor,imports,,,
,Bioconductor,scDD,,1.22.0,,arm,Bioconductor,imports,,,
,Bioconductor,scDD,,1.22.0,,SingleCellExperiment,Bioconductor,imports,,,
,Bioconductor,scDD,,1.22.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,scDD,,1.22.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,scDD,,1.22.0,,graphics,Bioconductor,imports,,,
,Bioconductor,scDD,,1.22.0,,stats,Bioconductor,imports,,,
,Bioconductor,scDD,,1.22.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,scDD,,1.22.0,,scran,Bioconductor,imports,,,
,Bioconductor,drawProteins,,1.18.0,,R,Bioconductor,depends,,,
,Bioconductor,drawProteins,,1.18.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,drawProteins,,1.18.0,,httr,Bioconductor,imports,,,
,Bioconductor,drawProteins,,1.18.0,,dplyr,Bioconductor,imports,,,
,Bioconductor,drawProteins,,1.18.0,,readr,Bioconductor,imports,,,
,Bioconductor,drawProteins,,1.18.0,,tidyr,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,R,Bioconductor,depends,,,
,Bioconductor,MSnID,,1.32.0,,Rcpp,Bioconductor,depends,,,
,Bioconductor,MSnID,,1.32.0,,MSnbase,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,mzID,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,R.cache,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,foreach,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,doParallel,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,parallel,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,methods,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,iterators,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,data.table,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,Biobase,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,ProtGenerics,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,reshape2,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,dplyr,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,mzR,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,BiocStyle,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,msmsTests,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,RUnit,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,Biostrings,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,purrr,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,rlang,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,stringr,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,tibble,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,AnnotationHub,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,AnnotationDbi,Bioconductor,imports,,,
,Bioconductor,MSnID,,1.32.0,,xtable,Bioconductor,imports,,,
,Bioconductor,rBiopaxParser,,2.38.0,,R,Bioconductor,depends,,,
,Bioconductor,rBiopaxParser,,2.38.0,,data.table,Bioconductor,depends,,,
,Bioconductor,rBiopaxParser,,2.38.0,,XML,Bioconductor,imports,,,
,Bioconductor,sSeq,,1.36.0,,R,Bioconductor,depends,,,
,Bioconductor,sSeq,,1.36.0,,caTools,Bioconductor,depends,,,
,Bioconductor,sSeq,,1.36.0,,RColorBrewer,Bioconductor,depends,,,
,Bioconductor,quantiseqr,,1.6.0,,R,Bioconductor,depends,,,
,Bioconductor,quantiseqr,,1.6.0,,Biobase,Bioconductor,imports,,,
,Bioconductor,quantiseqr,,1.6.0,,limSolve,Bioconductor,imports,,,
,Bioconductor,quantiseqr,,1.6.0,,MASS,Bioconductor,imports,,,
,Bioconductor,quantiseqr,,1.6.0,,methods,Bioconductor,imports,,,
,Bioconductor,quantiseqr,,1.6.0,,preprocessCore,Bioconductor,imports,,,
,Bioconductor,quantiseqr,,1.6.0,,stats,Bioconductor,imports,,,
,Bioconductor,quantiseqr,,1.6.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,quantiseqr,,1.6.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,quantiseqr,,1.6.0,,tidyr,Bioconductor,imports,,,
,Bioconductor,quantiseqr,,1.6.0,,rlang,Bioconductor,imports,,,
,Bioconductor,quantiseqr,,1.6.0,,utils,Bioconductor,imports,,,
,Bioconductor,plotgardener,,1.4.2,,R,Bioconductor,depends,,,
,Bioconductor,plotgardener,,1.4.2,,curl,Bioconductor,imports,,,
,Bioconductor,plotgardener,,1.4.2,,data.table,Bioconductor,imports,,,
,Bioconductor,plotgardener,,1.4.2,,dplyr,Bioconductor,imports,,,
,Bioconductor,plotgardener,,1.4.2,,grDevices,Bioconductor,imports,,,
,Bioconductor,plotgardener,,1.4.2,,grid,Bioconductor,imports,,,
,Bioconductor,plotgardener,,1.4.2,,ggplotify,Bioconductor,imports,,,
,Bioconductor,plotgardener,,1.4.2,,IRanges,Bioconductor,imports,,,
,Bioconductor,plotgardener,,1.4.2,,methods,Bioconductor,imports,,,
,Bioconductor,plotgardener,,1.4.2,,plyranges,Bioconductor,imports,,,
,Bioconductor,plotgardener,,1.4.2,,purrr,Bioconductor,imports,,,
,Bioconductor,plotgardener,,1.4.2,,Rcpp,Bioconductor,imports,,,
,Bioconductor,plotgardener,,1.4.2,,RColorBrewer,Bioconductor,imports,,,
,Bioconductor,plotgardener,,1.4.2,,rlang,Bioconductor,imports,,,
,Bioconductor,plotgardener,,1.4.2,,stats,Bioconductor,imports,,,
,Bioconductor,plotgardener,,1.4.2,,strawr,Bioconductor,imports,,,
,Bioconductor,plotgardener,,1.4.2,,tools,Bioconductor,imports,,,
,Bioconductor,plotgardener,,1.4.2,,utils,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,R,Bioconductor,depends,,,
,Bioconductor,clustifyr,,1.10.0,,cowplot,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,dplyr,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,entropy,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,fgsea,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,ggplot2,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,Matrix,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,readr,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,rlang,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,scales,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,stringr,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,tibble,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,tidyr,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,stats,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,methods,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,SingleCellExperiment,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,SummarizedExperiment,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,matrixStats,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,proxy,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,httr,Bioconductor,imports,,,
,Bioconductor,clustifyr,,1.10.0,,utils,Bioconductor,imports,,,
,Bioconductor,Harman,,1.26.0,,R,Bioconductor,depends,,,
,Bioconductor,Harman,,1.26.0,,Rcpp,Bioconductor,imports,,,
,Bioconductor,Harman,,1.26.0,,graphics,Bioconductor,imports,,,
,Bioconductor,Harman,,1.26.0,,stats,Bioconductor,imports,,,
,Bioconductor,Harman,,1.26.0,,Ckmeans.1d.dp,Bioconductor,imports,,,
,Bioconductor,Harman,,1.26.0,,parallel,Bioconductor,imports,,,
,Bioconductor,Harman,,1.26.0,,methods,Bioconductor,imports,,,
,Bioconductor,Harman,,1.26.0,,matrixStats,Bioconductor,imports,,,
,Bioconductor,miaViz,,1.6.0,,R,Bioconductor,depends,,,
,Bioconductor,miaViz,,1.6.0,,SummarizedExperiment,Bioconductor,depends,,,
,Bioconductor,miaViz,,1.6.0,,TreeSummarizedExperiment,Bioconductor,depends,,,
,Bioconductor,miaViz,,1.6.0,,mia,Bioconductor,depends,,,
,Bioconductor,miaViz,,1.6.0,,ggplot2,Bioconductor,depends,,,
,Bioconductor,miaViz,,1.6.0,,ggraph,Bioconductor,depends,,,
,Bioconductor,miaViz,,1.6.0,,methods,Bioconductor,imports,,,
,Bioconductor,miaViz,,1.6.0,,stats,Bioconductor,imports,,,
,Bioconductor,miaViz,,1.6.0,,S4Vectors,Bioconductor,imports,,,
,Bioconductor,miaViz,,1.6.0,,BiocGenerics,Bioconductor,imports,,,
,Bioconductor,miaViz,,1.6.0,,BiocParallel,Bioconductor,imports,,,
,Bioconductor,miaViz,,1.6.0,,DelayedArray,Bioconductor,imports,,,
,Bioconductor,miaViz,,1.6.0,,scater,Bioconductor,imports,,,
,Bioconductor,miaViz,,1.6.0,,ggtree,Bioconductor,imports,,,
,Bioconductor,miaViz,,1.6.0,,ggnewscale,Bioconductor,imports,,,
,Bioconductor,miaViz,,1.6.0,,viridis,Bioconductor,imports,,,
,Bioconductor,miaViz,,1.6.0,,tibble,Bioconductor,imports,,,
,Bioconductor,miaViz,,1.6.0,,tidytree,Bioconductor,imports,,,
,Bioconductor,miaViz,,1.6.0,,tidygraph,Bioconductor,imports,,,
,Bioconductor,miaViz,,1.6.0,,rlang,Bioconductor,imports,,,
,Bioconductor,miaViz,,1.6.0,,purrr,Bioconductor,imports,,,
,Bioconductor,miaViz,,1.6.0,,tidyr,Bioconductor,imports,,,
,Bioconductor,miaViz,,1.6.0,,dplyr,Bioconductor,imports,,,
,Bioconductor,miaViz,,1.6.0,,ape,Bioconductor,imports,,,
,Bioconductor,miaViz,,1.6.0,,DirichletMultinomial,Bioconductor,imports,,,
,Bioconductor,MethylSeekR,,1.38.0,,rtracklayer,Bioconductor,depends,,,
,Bioconductor,MethylSeekR,,1.38.0,,parallel,Bioconductor,depends,,,
,Bioconductor,MethylSeekR,,1.38.0,,mhsmm,Bioconductor,depends,,,
,Bioconductor,MethylSeekR,,1.38.0,,IRanges,Bioconductor,imports,,,
,Bioconductor,MethylSeekR,,1.38.0,,BSgenome,Bioconductor,imports,,,
,Bioconductor,MethylSeekR,,1.38.0,,GenomicRanges,Bioconductor,imports,,,
,Bioconductor,MethylSeekR,,1.38.0,,geneplotter,Bioconductor,imports,,,
,Bioconductor,MethylSeekR,,1.38.0,,graphics,Bioconductor,imports,,,
,Bioconductor,MethylSeekR,,1.38.0,,grDevices,Bioconductor,imports,,,
,Bioconductor,MethylSeekR,,1.38.0,,parallel,Bioconductor,imports,,,
,Bioconductor,MethylSeekR,,1.38.0,,stats,Bioconductor,imports,,,
,Bioconductor,MethylSeekR,,1.38.0,,utils,Bioconductor,imports,,,
,Bioconductor,snm,,1.46.0,,R,Bioconductor,depends,,,
,Bioconductor,snm,,1.46.0,,corpcor,Bioconductor,imports,,,
,Bioconductor,snm,,1.46.0,,lme4,Bioconductor,imports,,,
,Bioconductor,snm,,1.46.0,,splines,Bioconductor,imports,,,
,Bioconductor,StructuralVariantAnnotation,,1.13.0,,GenomicRanges,Bioconductor,depends,,,
,Bioconductor,StructuralVariantAnnotation,,1.13.0,,rtracklayer,Bioconductor,depends,,,
,Bioconductor,StructuralVariantAnnotation,,1.13.0,,VariantAnnotation,Bioconductor,depends,,,
